epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,5590.35,1.37035,0.76974,0.00429,0.8544,0.76566,0.8388,0.54298,1.31636,0.73392,0.00486,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469
31,5773.02,1.33874,0.74081,0.00429,0.85375,0.77574,0.84549,0.55523,1.28795,0.72363,0.0047,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
32,5956.96,1.33542,0.73236,0.00426,0.83631,0.77069,0.83309,0.5474,1.30694,0.7602,0.00478,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282
33,6139.75,1.32651,0.72338,0.00419,0.84537,0.79543,0.8493,0.54506,1.29446,0.74244,0.00475,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928
34,6321.91,1.318,0.71266,0.00405,0.81205,0.77813,0.84595,0.55924,1.28134,0.74524,0.00466,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
35,6504.09,1.30147,0.70699,0.00428,0.86096,0.77699,0.85415,0.5571,1.30429,0.73558,0.00476,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713
36,6687.73,1.29135,0.68317,0.0041,0.86957,0.76783,0.83825,0.55996,1.29105,0.75041,0.00473,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857
37,6870.98,1.28984,0.69319,0.00411,0.85132,0.77341,0.83382,0.55241,1.29395,0.75084,0.0047,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
38,7053.5,1.28282,0.68557,0.00398,0.83113,0.78927,0.8483,0.56028,1.28955,0.73637,0.00472,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664
39,7235.78,1.27308,0.67139,0.00398,0.79644,0.79784,0.83135,0.55069,1.29069,0.7681,0.00472,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333
40,7418.1,1.28,0.67385,0.0039,0.8217,0.80311,0.849,0.56481,1.28618,0.75979,0.00469,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
41,7600.28,1.23234,0.64824,0.00389,0.81809,0.8101,0.8518,0.56528,1.277,0.74344,0.00469,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622
42,7783.21,1.23913,0.63611,0.00379,0.82115,0.80248,0.84892,0.55821,1.282,0.75312,0.00466,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443
43,7966.68,1.23778,0.63932,0.00387,0.8459,0.77865,0.84183,0.55499,1.27672,0.74923,0.00467,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
44,8149.46,1.23852,0.64438,0.00375,0.83232,0.79489,0.84824,0.55859,1.28458,0.74497,0.0047,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468
45,8330.75,1.20243,0.62123,0.00376,0.83505,0.79105,0.84884,0.56728,1.27308,0.7415,0.00464,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277
46,8512.83,1.20124,0.61314,0.00369,0.83579,0.78332,0.84894,0.56641,1.2602,0.76611,0.00457,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
47,8695.84,1.18786,0.6016,0.00363,0.83319,0.79143,0.8512,0.56582,1.2737,0.7627,0.00466,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503
48,8879.42,1.19695,0.62535,0.0038,0.83256,0.81042,0.8491,0.5692,1.26525,0.74429,0.00462,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929
49,9063.27,1.20391,0.5986,0.00359,0.84758,0.77247,0.84411,0.56434,1.26367,0.78436,0.00456,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
50,9247.44,1.17882,0.59866,0.00357,0.86072,0.79353,0.85614,0.58028,1.26566,0.76301,0.00459,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423
51,9430.17,1.1719,0.59123,0.00355,0.87544,0.76469,0.83437,0.55359,1.26373,0.76586,0.00456,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
